302,اهر,1,EAZ,آذربایجان شرقی
143,کیاشهر,25,GIL,گیلان
144,گوراب زرمیخ,25,GIL,گیلان
145,لشت نشاء,25,GIL,گیلان
146,لوشان,25,GIL,گیلان
147,لولمان,25,GIL,گیلان
148,لوندویل,25,GIL,گیلان
149,لیسار,25,GIL,گیلان
150,ماسوله,25,GIL,گیلان
151,مرجقل,25,GIL,گیلان
152,منجیل,25,GIL,گیلان
153,واجارگاه,25,GIL,گیلان
154,هشتپر,25,GIL,گیلان
3603,ماکلوان,25,GIL,گیلان
1854,ابکنار,25,GIL,گیلان
7937,کپورچال,25,GIL,گیلان
2791,جیرهنده,25,GIL,گیلان
3759,لیچارکی حسن رود,25,GIL,گیلان
7173,خواچکین,25,GIL,گیلان
8668,بلسبنه,25,GIL,گیلان
4519,چاپارخانه,25,GIL,گیلان
5945,جیرکویه,25,GIL,گیلان
9235,ملاسرا,25,GIL,گیلان
4601,احمد سر گوراب,25,GIL,گیلان
2062,طاهرگوراب,25,GIL,گیلان
9153,ضیابر,25,GIL,گیلان
1983,مرکیه,25,GIL,گیلان
4503,هنده خاله,25,GIL,گیلان
4249,نوخاله اکبری,25,GIL,گیلان
5952,شیله وشت,25,GIL,گیلان
5786,جوکندان بزرگ,25,GIL,گیلان
8197,بازارخطبه سرا,25,GIL,گیلان
4887,پلاسی,25,GIL,گیلان
2064,بازار جمعه,25,GIL,گیلان
2877,پلنگ پاره,25,GIL,گیلان
8768,شیخ محله,25,GIL,گیلان
6735,ویرمونی,25,GIL,گیلان
7627,سیبلی,25,GIL,گیلان
5279,مشند,25,GIL,گیلان
9819,کوته کومه,25,GIL,گیلان
2821,حیران,25,GIL,گیلان
6608,پایین محله پاشاکی,25,GIL,گیلان
7880,گرماور,25,GIL,گیلان
7196,لیش,25,GIL,گیلان
3974,بارکوسرا,25,GIL,گیلان
3920,شیرین نسا,25,GIL,گیلان
3125,خرارود,25,GIL,گیلان
185,لسکوکلایه,25,GIL,گیلان
269,کیسم,25,GIL,گیلان
3807,شیرکوه چهارده,25,GIL,گیلان
7266,دهشال,25,GIL,گیلان
3093,دستک,25,GIL,گیلان
9734,پرگاپشت مهدی خانی,25,GIL,گیلان
6839,بیورزین,25,GIL,گیلان
4858,ویشان,25,GIL,گیلان
7190,کلیشم,25,GIL,گیلان
2199,علی اباد-گیلان,25,GIL,گیلان
9462,کلشتر,25,GIL,گیلان
4899,اسکولک,25,GIL,گیلان
9786,کوکنه,25,GIL,گیلان
8322,سلوش,25,GIL,گیلان
5784,دیوشل,25,GIL,گیلان
1563,پروش پایین,25,GIL,گیلان
2295,حسن سرا,25,GIL,گیلان
7433,طول لات,25,GIL,گیلان
8072,جنگ سرا,25,GIL,گیلان
7958,بلترک,25,GIL,گیلان
3821,کجید,25,GIL,گیلان
6274,گرمابدشت,25,GIL,گیلان
5481,شوییل,25,GIL,گیلان
6978,پونل,25,GIL,گیلان
1501,الیگودرز,26,LRS,لرستان
1502,بروجرد,26,LRS,لرستان
1503,خرم آباد,26,LRS,لرستان
1504,دلفان,26,LRS,لرستان
1505,دورود,26,LRS,لرستان
1506,کوهدشت,26,LRS,لرستان
1507,ازنا,26,LRS,لرستان
1508,پلدختر,26,LRS,لرستان
1509,سلسله,26,LRS,لرستان
1510,چگنی,26,LRS,لرستان
1511,رومشکان,26,LRS,لرستان
1512,اشترینان,26,LRS,لرستان
1513,الشتر,26,LRS,لرستان
1514,چالانچولان,26,LRS,لرستان
1515,چغلوندی,26,LRS,لرستان
1516,چقابل,26,LRS,لرستان
1517,درب گنبد,26,LRS,لرستان
1518,زاغه,26,LRS,لرستان
1519,سپیددشت,26,LRS,لرستان
1520,سراب دوره,26,LRS,لرستان
1521,شول آباد,26,LRS,لرستان
1522,فیروز آباد,26,LRS,لرستان
1523,کونانی,26,LRS,لرستان
1524,گراب,26,LRS,لرستان
1525,معمولان,26,LRS,لرستان
1526,مؤمن آباد,26,LRS,لرستان
1527,نور آباد,26,LRS,لرستان
1528,ویسیان,26,LRS,لرستان
1529,هفت چشمه,26,LRS,لرستان
3604,بیران شهر,26,LRS,لرستان
7143,ماسور,26,LRS,لرستان
1453,بیرانوند,26,LRS,لرستان
1772,برخوردار,26,LRS,لرستان
1458,فرهاداباد,26,LRS,لرستان
7751,دم باغ,26,LRS,لرستان
5844,کهریزوروشت,26,LRS,لرستان
3204,چشمه کیزاب علیا,26,LRS,لرستان
2738,تقی اباد-لرستان,26,LRS,لرستان
7247,خوشناموند,26,LRS,لرستان
4598,اشتره گل گل,26,LRS,لرستان
1850,سوری,26,LRS,لرستان
6069,پاعلم (پل تنگ ),26,LRS,لرستان
2768,واشیان نصیرتپه,26,LRS,لرستان
2293,چمشک زیرتنگ,26,LRS,لرستان
2061,افرینه,26,LRS,لرستان
868,میان تاگان,26,LRS,لرستان
8696,پل شوراب پایین,26,LRS,لرستان
2955,شاهپوراباد,26,LRS,لرستان
5530,چمن سلطان,26,LRS,لرستان
5504,کیزاندره,26,LRS,لرستان
6191,قلعه بزنوید,26,LRS,لرستان
4266,حیه,26,LRS,لرستان
5719,مرگ سر,26,LRS,لرستان
3488,مومن آباد(لرستان),26,LRS,لرستان
9208,رازان,26,LRS,لرستان
9728,سیاه گوشی (پل هرو),26,LRS,لرستان
4062,سرابدوره,26,LRS,لرستان
1649,چاه ذوالفقار,26,LRS,لرستان
6916,چم پلک,26,LRS,لرستان
8138,ژان,26,LRS,لرستان
9785,کاغه,26,LRS,لرستان
7577,سپید دشت,26,LRS,لرستان
5319,چم سنگر,26,LRS,لرستان
1756,ایستگاه تنگ هفت,26,LRS,لرستان
2085,مکینه حکومتی,26,LRS,لرستان
7662,سراب سیاهپوش,26,LRS,لرستان
7733,ده رحم,26,LRS,لرستان
1576,بندیزه,26,LRS,لرستان
6943,دره گرگ,26,LRS,لرستان
201,آمل,27,MZN,مازندران
202,بابل,27,MZN,مازندران
204,بهشهر,27,MZN,مازندران
205,تنکابن,27,MZN,مازندران
206,رامسر,27,MZN,مازندران
207,ساری,27,MZN,مازندران
210,قائم شهر,27,MZN,مازندران
214,نور,27,MZN,مازندران
208,سوادکوه,27,MZN,مازندران
215,نوشهر,27,MZN,مازندران
218,محمودآباد,27,MZN,مازندران
216,بابلسر,27,MZN,مازندران
219,نکا,27,MZN,مازندران
220,چالوس,27,MZN,مازندران
221,جویبار,27,MZN,مازندران
227,سوادکوه شمالی,27,MZN,مازندران
228,کلاردشت,27,MZN,مازندران
222,گلوگاه,27,MZN,مازندران
223,فریدونکنار,27,MZN,مازندران
224,عباس آباد,27,MZN,مازندران
225,میاندورود,27,MZN,مازندران
226,سیمرغ,27,MZN,مازندران
211,تالش,27,MZN,مازندران
229,امیرکلا,27,MZN,مازندران
230,ایزدشهر,27,MZN,مازندران
231,آلاشت,27,MZN,مازندران
232,بلده,27,MZN,مازندران
233,بهنمیر,27,MZN,مازندران
234,پل سفید,27,MZN,مازندران
235,پول,27,MZN,مازندران
236,چمستان,27,MZN,مازندران
237,خرم آباد ,27,MZN,مازندران
238,خلیل شهر,27,MZN,مازندران
239,خوش رودپی,27,MZN,مازندران
240,دابودشت,27,MZN,مازندران
241,رستمکلا,27,MZN,مازندران
242,رویان,27,MZN,مازندران
243,رینه,27,MZN,مازندران
244,زرگر محله,27,MZN,مازندران
245,زیرآب,27,MZN,مازندران
246,سرخرود,27,MZN,مازندران
247,سلمان شهر,27,MZN,مازندران
248,سورک,27,MZN,مازندران
249,شیرگاه,27,MZN,مازندران
250,شیرود,27,MZN,مازندران
251,فریم,27,MZN,مازندران
252,کتالم وسادات شهر,27,MZN,مازندران
253,کلارآباد,27,MZN,مازندران
254,کله بست,27,MZN,مازندران
255,کوهی خیل,27,MZN,مازندران
256,کیاسر,27,MZN,مازندران
257,کیاکلا,27,MZN,مازندران
258,گتاب,27,MZN,مازندران
259,گزنک,27,MZN,مازندران
261,مرزن آباد,27,MZN,مازندران
262,مرزیکلا,27,MZN,مازندران
263,نشتارود,27,MZN,مازندران
3605,ارطه,27,MZN,مازندران
3606,امامزاده عبدالله,27,MZN,مازندران
3607,پایین هولار,27,MZN,مازندران
3608,کجور,27,MZN,مازندران
3609,هادی شهر,27,MZN,مازندران
3610,هچیرود,27,MZN,مازندران
7004,سلمانشهر,27,MZN,مازندران
4707,زیر آب,27,MZN,مازندران
7467,معلم کلا,27,MZN,مازندران
9560,وسطی کلا,27,MZN,مازندران
9131,سوا,27,MZN,مازندران
7091,باییجان,27,MZN,مازندران
4151,بنفشه ده,27,MZN,مازندران
7746,رییس کلا,27,MZN,مازندران
5303,تاکر,27,MZN,مازندران
4196,گلندرود,27,MZN,مازندران
7044,چلندر,27,MZN,مازندران
7276,صلاح الدین کلا,27,MZN,مازندران
9136,نارنج بن,27,MZN,مازندران
4991,لشکنار,27,MZN,مازندران
136,هیچرود,27,MZN,مازندران
3844,کردیچال,27,MZN,مازندران
4833,کلنو,27,MZN,مازندران
8615,دلیر,27,MZN,مازندران
1592,سیاه بیشه,27,MZN,مازندران
8356,سرلنگا,27,MZN,مازندران
662,کترا,27,MZN,مازندران
892,گلعلی اباد,27,MZN,مازندران
6328,میان کوه سادات,27,MZN,مازندران
7976,مران سه هزار,27,MZN,مازندران
9619,قلعه گردن,27,MZN,مازندران
5896,سلیمان اباد,27,MZN,مازندران
4625,کشکو,27,MZN,مازندران
7748,لاک تراشان,27,MZN,مازندران
9419,سادات محله,27,MZN,مازندران
6282,اغوزکتی,27,MZN,مازندران
6985,جواهرده,27,MZN,مازندران
7648,جنت رودبار,27,MZN,مازندران
8357,تمل,27,MZN,مازندران
7833,خوشرودپی,27,MZN,مازندران
2280,اهنگرکلا,27,MZN,مازندران
3782,گاوانکلا,27,MZN,مازندران
6864,شورکش,27,MZN,مازندران
3907,اینج دان,27,MZN,مازندران
3333,عرب خیل,27,MZN,مازندران
1791,کاسگرمحله,27,MZN,مازندران
6250,بیشه سر,27,MZN,مازندران
9899,درازکش,27,MZN,مازندران
8474,گردرودبار,27,MZN,مازندران
6356,مرزی کلا,27,MZN,مازندران
8703,شهیداباد,27,MZN,مازندران
1561,زرگرمحله,27,MZN,مازندران
8258,بالاجنیدلاک پل,27,MZN,مازندران
4457,خطیرکلا,27,MZN,مازندران
9256,حاجی کلاصنم,27,MZN,مازندران
4408,واسکس,27,MZN,مازندران
1900,ریکنده,27,MZN,مازندران
7289,بالادسته رکن کنار,27,MZN,مازندران
7080,بیزکی,27,MZN,مازندران
9893,سنگتاب,27,MZN,مازندران
9603,رکابدارکلا,27,MZN,مازندران
9546,شیرکلا,27,MZN,مازندران
1530,لفور (لفورک ),27,MZN,مازندران
3926,اتو,27,MZN,مازندران
8613,پالند,27,MZN,مازندران
7911,چرات,27,MZN,مازندران
6785,ده میان,27,MZN,مازندران
1695,خشک دره,27,MZN,مازندران
5970,امافت,27,MZN,مازندران
6498,بالادواب,27,MZN,مازندران
9300,ورسک,27,MZN,مازندران
7066,کتی لته,27,MZN,مازندران
8940,اروست,27,MZN,مازندران
8005,سنگده,27,MZN,مازندران
4639,قادیکلا,27,MZN,مازندران
8053,تاکام,27,MZN,مازندران
9356,بالاهولار,27,MZN,مازندران
8402,اسبوکلا,27,MZN,مازندران
6101,شهرک صنعتی گهرباران,27,MZN,مازندران
186,فرح اباد (خزراباد),27,MZN,مازندران
4144,دارابکلا,27,MZN,مازندران
4023,ماچک پشت,27,MZN,مازندران
1681,خورشید (امامیه ),27,MZN,مازندران
9415,زاغمرز,27,MZN,مازندران
8616,چلمردی,27,MZN,مازندران
7128,رستم کلا,27,MZN,مازندران
6957,پایین زرندین,27,MZN,مازندران
5091,بادابسر,27,MZN,مازندران
8207,تیرتاش,27,MZN,مازندران
3714,دامداری حسن ابوطالبی,27,MZN,مازندران
4453,بیشه بنه,27,MZN,مازندران
1634,سفیدچاه,27,MZN,مازندران
4724,دامداری حاج عزیزمجریان,27,MZN,مازندران
3749,میان دره,27,MZN,مازندران
2977,بندپی,27,MZN,مازندران
1,اراک,28,MKZ,مرکزی
2,آشتیان,28,MKZ,مرکزی
3,تفرش,28,MKZ,مرکزی
4,خمین,28,MKZ,مرکزی
6,ساوه,28,MKZ,مرکزی
5,دلیجان,28,MKZ,مرکزی
9,محلات,28,MKZ,مرکزی
12,خنداب,28,MKZ,مرکزی
7,شازند,28,MKZ,مرکزی
10,زرندیه,28,MKZ,مرکزی
11,کمیجان,28,MKZ,مرکزی
13,فراهان,28,MKZ,مرکزی
14,آستانه,28,MKZ,مرکزی
15,پرندک,28,MKZ,مرکزی
16,توره,28,MKZ,مرکزی
17,جاورسیان,28,MKZ,مرکزی
18,خشکرود,28,MKZ,مرکزی
19,داودآباد,28,MKZ,مرکزی
20,رازقان,28,MKZ,مرکزی
21,زاویه,28,MKZ,مرکزی
22,ساروق,28,MKZ,مرکزی
23,سنجان,28,MKZ,مرکزی
24,شهرجدیدمهاجران,28,MKZ,مرکزی
25,غرق آباد,28,MKZ,مرکزی
26,فرمهین,28,MKZ,مرکزی
27,قورچی باشی,28,MKZ,مرکزی
28,کرهرود,28,MKZ,مرکزی
29,مأمونیه,28,MKZ,مرکزی
30,میلاجرد,28,MKZ,مرکزی
31,نراق,28,MKZ,مرکزی
32,نوبران,28,MKZ,مرکزی
33,نیمور,28,MKZ,مرکزی
34,هندودر,28,MKZ,مرکزی
3611,اوه,28,MKZ,مرکزی
3612,خنجین,28,MKZ,مرکزی
3613,شهباز,28,MKZ,مرکزی
3614,کارچان,28,MKZ,مرکزی
4056,رباطمراد,28,MKZ,مرکزی
4715,مامونیه,28,MKZ,مرکزی
2848,سلطان اباد-مرکزی,28,MKZ,مرکزی
9985,اصفهانک,28,MKZ,مرکزی
6024,حسین اباد-مرکزی,28,MKZ,مرکزی
6905,حکیم اباد,28,MKZ,مرکزی
4595,یحیی اباد-مرکزی,28,MKZ,مرکزی
6057,صدراباد,28,MKZ,مرکزی
4757,نخجیروان,28,MKZ,مرکزی
3477,باقراباد,28,MKZ,مرکزی
8162,بزیجان,28,MKZ,مرکزی
5010,عیسی اباد,28,MKZ,مرکزی
8376,خورهه,28,MKZ,مرکزی
5280,ادشته,28,MKZ,مرکزی
7593,استوه,28,MKZ,مرکزی
8701,اناج,28,MKZ,مرکزی
4096,وفس,28,MKZ,مرکزی
5347,خسروبیگ,28,MKZ,مرکزی
3124,سمقاور,28,MKZ,مرکزی
8251,هزاوه,28,MKZ,مرکزی
7561,هفته,28,MKZ,مرکزی
5029,لنجرود,28,MKZ,مرکزی
4424,کزاز,28,MKZ,مرکزی
8699,کتیران بالا,28,MKZ,مرکزی
3240,نهرمیان,28,MKZ,مرکزی
1783,سرسختی بالا,28,MKZ,مرکزی
1596,لوزدرعلیا,28,MKZ,مرکزی
7971,تواندشت علیا,28,MKZ,مرکزی
8741,مالمیر,28,MKZ,مرکزی
5632,چهارچریک,28,MKZ,مرکزی
3117,چهارچشمه,28,MKZ,مرکزی
3831,لکان,28,MKZ,مرکزی
4426,ورچه,28,MKZ,مرکزی
650,فرفهان,28,MKZ,مرکزی
4613,امامزاده ورچه,28,MKZ,مرکزی
1235,رباطکفسان,28,MKZ,مرکزی
7228,ریحان علیا,28,MKZ,مرکزی
9799,جزنق,28,MKZ,مرکزی
7944,خوراوند,28,MKZ,مرکزی
7773,میشیجان علیا,28,MKZ,مرکزی
7318,دهنو-مرکزی,28,MKZ,مرکزی
2134,یل اباد,28,MKZ,مرکزی
7525,الویر,28,MKZ,مرکزی
2371,دوزج,28,MKZ,مرکزی
7136,علیشار,28,MKZ,مرکزی
5835,بالقلو,28,MKZ,مرکزی
5626,قاقان,28,MKZ,مرکزی
5697,دخان,28,MKZ,مرکزی
8488,شهراب-مرکزی,28,MKZ,مرکزی
6766,زاغر,28,MKZ,مرکزی
3196,فشک,28,MKZ,مرکزی
9956,اهنگران,28,MKZ,مرکزی
6701,مزرعه نو,28,MKZ,مرکزی
4723,صالح اباد(مرکزی),28,MKZ,مرکزی
8973,سیاوشان,28,MKZ,مرکزی
4012,اهو,28,MKZ,مرکزی
2201,ابوموسی,29,HRZ,هرمزگان
2202,بندرعباس,29,HRZ,هرمزگان
2203,بندرلنگه,29,HRZ,هرمزگان
2204,قشم,29,HRZ,هرمزگان
2205,میناب,29,HRZ,هرمزگان
2206,جاسک,29,HRZ,هرمزگان
2207,رودان,29,HRZ,هرمزگان
2209,بستک,29,HRZ,هرمزگان
2210,خمیر,29,HRZ,هرمزگان
2211,پارسیان,29,HRZ,هرمزگان
2212,سیریک,29,HRZ,هرمزگان
2213,بشاگرد,29,HRZ,هرمزگان
2214,کیش,29,HRZ,هرمزگان
2215,بندرجاسک,29,HRZ,هرمزگان
2216,بندرچارک,29,HRZ,هرمزگان
2217,بیکاه,29,HRZ,هرمزگان
2218,تخت,29,HRZ,هرمزگان
2219,جناح,29,HRZ,هرمزگان
2220,حاجی آباد  ,29,HRZ,هرمزگان
2221,درگهان,29,HRZ,هرمزگان
2222,دهبارز,29,HRZ,هرمزگان
2223,رویدر,29,HRZ,هرمزگان
2224,زیارتعلی,29,HRZ,هرمزگان
2225,سردشت بشاگرد,29,HRZ,هرمزگان
2226,سرگز,29,HRZ,هرمزگان
2227,سندرک,29,HRZ,هرمزگان
2228,سوزا,29,HRZ,هرمزگان
2229,فارغان,29,HRZ,هرمزگان
2230,فین,29,HRZ,هرمزگان
2231,قلعه قاضی,29,HRZ,هرمزگان
2232,کنگ,29,HRZ,هرمزگان
2233,کوشکنار,29,HRZ,هرمزگان
2234,گوهران,29,HRZ,هرمزگان
2235,هرمز,29,HRZ,هرمزگان
2236,هشتبندی,29,HRZ,هرمزگان
2237,انگهران,29,HRZ,هرمزگان
2238,تنب بزرگ,29,HRZ,هرمزگان
3615,تازیان پایین,29,HRZ,هرمزگان
3616,تیرور,29,HRZ,هرمزگان
3617,کوهستک,29,HRZ,هرمزگان
3618,گروک,29,HRZ,هرمزگان
3619,لمزان,29,HRZ,هرمزگان
195,پشته ایسین,29,HRZ,هرمزگان
8054,پل شرقی,29,HRZ,هرمزگان
7553,سیاهو,29,HRZ,هرمزگان
9388,باغات,29,HRZ,هرمزگان
825,ابگرم خورگو,29,HRZ,هرمزگان
2185,حسن لنگی پایین,29,HRZ,هرمزگان
4126,گونمردی,29,HRZ,هرمزگان
2565,گوهرت,29,HRZ,هرمزگان
574,جزیره لارک شهری,29,HRZ,هرمزگان
1668,هنگام جدید,29,HRZ,هرمزگان
9692,جزیره سیری,29,HRZ,هرمزگان
7315,بوموسی,29,HRZ,هرمزگان
2881,پدل,29,HRZ,هرمزگان
3627,دژگان,29,HRZ,هرمزگان
5054,دهنگ,29,HRZ,هرمزگان
8593,کمشک,29,HRZ,هرمزگان
6151,گزیر,29,HRZ,هرمزگان
6491,بندرمغویه,29,HRZ,هرمزگان
7192,چارک,29,HRZ,هرمزگان
8489,جزیره لاوان,29,HRZ,هرمزگان
6641,بندر,29,HRZ,هرمزگان
5942,درپهن,29,HRZ,هرمزگان
1190,کلورجکدان,29,HRZ,هرمزگان
9207,جغین,29,HRZ,هرمزگان
539,زیارت علی,29,HRZ,هرمزگان
2896,ماشنگی,29,HRZ,هرمزگان
6875,گوربند,29,HRZ,هرمزگان
5433,تیاب,29,HRZ,هرمزگان
3851,بندزرک,29,HRZ,هرمزگان
1301,تویسرکان,30,HDN,همدان
1302,ملایر,30,HDN,همدان
1303,نهاوند,30,HDN,همدان
1305,کبودرآهنگ,30,HDN,همدان
1304,همدان,30,HDN,همدان
1306,اسدآباد,30,HDN,همدان
1307,بهار,30,HDN,همدان
1308,رزن,30,HDN,همدان
1309,فامنین,30,HDN,همدان
1310,ازندریان,30,HDN,همدان
1311,برزول,30,HDN,همدان
1312,جورقان,30,HDN,همدان
1313,جوکار,30,HDN,همدان
1314,دمق,30,HDN,همدان
1315,زنگنه,30,HDN,همدان
1316,سامن,30,HDN,همدان
1317,سرکان,30,HDN,همدان
1318,شیرین سو,30,HDN,همدان
1319,صالح آباد   ,30,HDN,همدان
1320,فرسفج,30,HDN,همدان
1321,فیروزان,30,HDN,همدان
1322,قروه در جزین,30,HDN,همدان
1323,قهاوند,30,HDN,همدان
1324,گل تپه,30,HDN,همدان
1325,گیان,30,HDN,همدان
1326,لالجین,30,HDN,همدان
1327,مریانج,30,HDN,همدان
3620,اجین,30,HDN,همدان
1979,دیناراباد,30,HDN,همدان
1746,همه کسی,30,HDN,همدان
1885,پرلوک,30,HDN,همدان
6456,حسین ابادبهارعاشوری,30,HDN,همدان
9058,مهاجران,30,HDN,همدان
3227,ویرایی,30,HDN,همدان
9924,جنت اباد-همدان,30,HDN,همدان
2195,موسی اباد-همدان,30,HDN,همدان
1399,چنارسفلی,30,HDN,همدان
6372,چنارعلیا,30,HDN,همدان
2315,آجین,30,HDN,همدان
8816,طویلان سفلی,30,HDN,همدان
5023,کوریجان,30,HDN,همدان
3909,قهوردسفلی,30,HDN,همدان
3319,اکنلو,30,HDN,همدان
4132,داق داق اباد,30,HDN,همدان
5451,تجرک,30,HDN,همدان
7193,کوزره,30,HDN,همدان
1875,چانگرین,30,HDN,همدان
4047,قروه درجزین,30,HDN,همدان
8564,ازناو,30,HDN,همدان
9661,جوزان-همدان,30,HDN,همدان
5139,اورزمان,30,HDN,همدان
5198,میانده-همدان,30,HDN,همدان
9089,ولاشجرد,30,HDN,همدان
7841,اشتران,30,HDN,همدان
4892,باباپیر,30,HDN,همدان
7670,جهان اباد,30,HDN,همدان
5063,باباقاسم,30,HDN,همدان
5345,بابارستم,30,HDN,همدان
3054,دهفول,30,HDN,همدان
7779,شهرک صنعتی بوعلی,30,HDN,همدان
6574,پایگاه نوژه,30,HDN,همدان
6105,علیصدر,30,HDN,همدان
5738,گنبد,30,HDN,همدان
8500,پادگان قهرمان,30,HDN,همدان
2101,اردکان,31,YZD,یزد
2102,بافق,31,YZD,یزد
2103,تفت,31,YZD,یزد
2104,مهریز,31,YZD,یزد
2105,یزد,31,YZD,یزد
2106,میبد,31,YZD,یزد
2107,ابرکوه,31,YZD,یزد
2108,اشکذر,31,YZD,یزد
2109,خاتم,31,YZD,یزد
2111,بهاباد,31,YZD,یزد
2112,احمدآباد,31,YZD,یزد
2114,بفروئیه,31,YZD,یزد
2115,حمیدیا,31,YZD,یزد
2116,خضرآباد,31,YZD,یزد
2117,دیهوک,31,YZD,یزد
2118,زارچ,31,YZD,یزد
2119,شاهدیه,31,YZD,یزد
2120,طبس,31,YZD,یزد
2121,عشق آباد ,31,YZD,یزد
2122,عقدا,31,YZD,یزد
2123,مروست,31,YZD,یزد
2124,مهردشت,31,YZD,یزد
2125,ندوشن,31,YZD,یزد
2126,نیر ,31,YZD,یزد
2127,هرات,31,YZD,یزد
1178,فراغه,31,YZD,یزد
7327,اسفنداباد,31,YZD,یزد
6113,خضر آباد,31,YZD,یزد
3715,احمد آباد (یزد),31,YZD,یزد
1277,زرین,31,YZD,یزد
4368,اسفیج,31,YZD,یزد
3947,بنستان,31,YZD,یزد
465,تنگ چنار (چنار),31,YZD,یزد
5796,ارنان,31,YZD,یزد
7372,بهادران,31,YZD,یزد
5050,فتح اباد-یزد,31,YZD,یزد
4498,ناحیه صنعتی پیشکوه,31,YZD,یزد
5740,نصراباد(یزد),31,YZD,یزد
8150,علی اباد-یزد,31,YZD,یزد
1347,ناحیه صنعتی گاریزات,31,YZD,یزد
9677,دهشیر,31,YZD,یزد
